Code,Description,Four_Digit_Code,Four_Digit_Description,Two_Digit_Code,Two_Digit_Description,Definition
140303,Economic Models and Forecasting,1403,Econometrics,14,Economics,Economics/Econometrics/Economic Models and Forecasting
140304,Panel Data Analysis,1403,Econometrics,14,Economics,Economics/Econometrics/Panel Data Analysis
140305,Time-Series Analysis,1403,Econometrics,14,Economics,Economics/Econometrics/Time-Series Analysis
140399,Econometrics not elsewhere classified,1403,Econometrics,14,Economics,Economics/Econometrics/Econometrics not elsewhere classified
149901,Comparative Economic Systems,1499,Other Economics,14,Economics,Economics/Other Economics/Comparative Economic Systems
149902,Ecological Economics,1499,Other Economics,14,Economics,Economics/Other Economics/Ecological Economics
149903,Heterodox Economics,1499,Other Economics,14,Economics,Economics/Other Economics/Heterodox Economics
149999,Economics not elsewhere classified,1499,Other Economics,14,Economics,Economics/Other Economics/Economics not elsewhere classified
150101,Accounting Theory and Standards,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Accounting Theory and Standards"
150102,Auditing and Accountability,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Auditing and Accountability"
150103,Financial Accounting,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Financial Accounting"
150104,International Accounting,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/International Accounting"
150105,Management Accounting,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Management Accounting"
150106,Sustainability Accounting and Reporting,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Sustainability Accounting and Reporting"
150107,Taxation Accounting,1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Taxation Accounting"
150199,"Accounting, Auditing and Accountability not elsewhere classified",1501,"Accounting, Auditing and Accountability",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Accounting, Auditing and Accountability/Accounting, Auditing and Accountability not elsewhere classified"
150201,Finance,1502,"Banking, Finance and Investment",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Banking, Finance and Investment/Finance"
150202,Financial Econometrics,1502,"Banking, Finance and Investment",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Banking, Finance and Investment/Financial Econometrics"
150203,Financial Institutions (incl. Banking),1502,"Banking, Finance and Investment",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Banking, Finance and Investment/Financial Institutions (incl. Banking)"
150204,Insurance Studies,1502,"Banking, Finance and Investment",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Banking, Finance and Investment/Insurance Studies"
150205,Investment and Risk Management,1502,"Banking, Finance and Investment",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Banking, Finance and Investment/Investment and Risk Management"
150299,"Banking, Finance and Investment not elsewhere classified",1502,"Banking, Finance and Investment",15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Banking, Finance and Investment/Banking, Finance and Investment not elsewhere classified"
150301,"Business Information Management (incl. Records, Knowledge and Information Management, and Intelligence)",1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Business Information Management (incl. Records, Knowledge and Information Management, and Intelligence)"
150302,Business Information Systems,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Business Information Systems"
150303,Corporate Governance and Stakeholder Engagement,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Corporate Governance and Stakeholder Engagement"
150304,Entrepreneurship,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Entrepreneurship"
150305,Human Resources Management,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Human Resources Management"
150306,Industrial Relations,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Industrial Relations"
150307,Innovation and Technology Management,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Innovation and Technology Management"
150308,International Business,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/International Business"
150309,Logistics and Supply Chain Management,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Logistics and Supply Chain Management"
150310,Organisation and Management Theory,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Organisation and Management Theory"
150311,Organisational Behaviour,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Organisational Behaviour"
150312,Organisational Planning and Management,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Organisational Planning and Management"
150313,Quality Management,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Quality Management"
150314,Small Business Management,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Small Business Management"
150399,Business and Management not elsewhere classified,1503,Business and Management,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Business and Management/Business and Management not elsewhere classified"
150401,Food and Hospitality Services,1504,Commercial Services,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Commercial Services/Food and Hospitality Services"
150402,Hospitality Management,1504,Commercial Services,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Commercial Services/Hospitality Management"
150403,Real Estate and Valuation Services,1504,Commercial Services,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Commercial Services/Real Estate and Valuation Services"
150404,Sport and Leisure Management,1504,Commercial Services,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Commercial Services/Sport and Leisure Management"
150499,Commercial Services not elsewhere classified,1504,Commercial Services,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Commercial Services/Commercial Services not elsewhere classified"
150501,Consumer-Oriented Product or Service Development,1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Consumer-Oriented Product or Service Development"
150502,Marketing Communications,1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Marketing Communications"
150503,Marketing Management (incl. Strategy and Customer Relations),1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Marketing Management (incl. Strategy and Customer Relations)"
150504,Marketing Measurement,1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Marketing Measurement"
150505,Marketing Research Methodology,1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Marketing Research Methodology"
150506,Marketing Theory,1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Marketing Theory"
150507,Pricing (incl. Consumer Value Estimation),1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Pricing (incl. Consumer Value Estimation)"
150599,Marketing not elsewhere classified,1505,Marketing,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Marketing/Marketing not elsewhere classified"
150601,Impacts of Tourism,1506,Tourism,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Tourism/Impacts of Tourism"
150602,Tourism Forecasting,1506,Tourism,15,"Commerce, Management, Tourism and Services","Commerce, Management, Tourism and Services/Tourism/Tourism Forecasting"
