Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,320213,Medical genetics (excl. cancer genetics),Biomedical And Clinical Sciences/Clinical sciences/Medical genetics (excl. cancer genetics),32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320214,Nephrology and urology,Biomedical And Clinical Sciences/Clinical sciences/Nephrology and urology,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320215,Nuclear medicine,Biomedical And Clinical Sciences/Clinical sciences/Nuclear medicine,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320216,Orthopaedics,Biomedical And Clinical Sciences/Clinical sciences/Orthopaedics,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320217,Otorhinolaryngology,Biomedical And Clinical Sciences/Clinical sciences/Otorhinolaryngology,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320218,Pain,Biomedical And Clinical Sciences/Clinical sciences/Pain,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320219,Paramedicine,Biomedical And Clinical Sciences/Clinical sciences/Paramedicine,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320220,Pathology (excl. oral pathology),Biomedical And Clinical Sciences/Clinical sciences/Pathology (excl. oral pathology),32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320221,Psychiatry (incl. psychotherapy),Biomedical And Clinical Sciences/Clinical sciences/Psychiatry (incl. psychotherapy),32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320222,Radiology and organ imaging,Biomedical And Clinical Sciences/Clinical sciences/Radiology and organ imaging,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320223,Rheumatology and arthritis,Biomedical And Clinical Sciences/Clinical sciences/Rheumatology and arthritis,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320224,Rural clinical health,Biomedical And Clinical Sciences/Clinical sciences/Rural clinical health,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320225,Sports medicine,Biomedical And Clinical Sciences/Clinical sciences/Sports medicine,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320226,Surgery,Biomedical And Clinical Sciences/Clinical sciences/Surgery,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320227,Venereology,Biomedical And Clinical Sciences/Clinical sciences/Venereology,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320299,Clinical sciences not elsewhere classified,Biomedical And Clinical Sciences/Clinical sciences/Clinical sciences not elsewhere classified,32,Biomedical And Clinical Sciences,3202,Clinical sciences
2.0.0,320301,Craniofacial biology,Biomedical And Clinical Sciences/Dentistry/Craniofacial biology,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320302,Dental materials and equipment,Biomedical And Clinical Sciences/Dentistry/Dental materials and equipment,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320303,"Dental therapeutics, pharmacology and toxicology","Biomedical And Clinical Sciences/Dentistry/Dental therapeutics, pharmacology and toxicology",32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320304,Endodontics,Biomedical And Clinical Sciences/Dentistry/Endodontics,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320305,Oral and maxillofacial surgery,Biomedical And Clinical Sciences/Dentistry/Oral and maxillofacial surgery,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320306,Oral implantology,Biomedical And Clinical Sciences/Dentistry/Oral implantology,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320307,Oral medicine and pathology,Biomedical And Clinical Sciences/Dentistry/Oral medicine and pathology,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320308,Orthodontics and dentofacial orthopaedics,Biomedical And Clinical Sciences/Dentistry/Orthodontics and dentofacial orthopaedics,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320309,Paedodontics,Biomedical And Clinical Sciences/Dentistry/Paedodontics,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320310,Periodontics,Biomedical And Clinical Sciences/Dentistry/Periodontics,32,Biomedical And Clinical Sciences,3203,Dentistry
2.0.0,320311,Prosthodontics,Biomedical And Clinical Sciences/Dentistry/Prosthodontics,32,Biomedical And Clinical Sciences,3203,Dentistry
